age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
34,private,hs_grad,9,married_civ_spouse,other_service,wife,white,female,0,0,35,united_states,0
54,private,bachelors,13,divorced,prof_specialty,unmarried,white,male,0,0,40,canada,1
33,private,some_college,10,divorced,other_service,not_in_family,black,female,0,0,30,dominican_republic,0
44,private,1st_4th,2,married_civ_spouse,transport_moving,wife,white,female,3908,0,60,united_states,0
31,private,some_college,10,married_civ_spouse,adm_clerical,husband,white,male,0,0,40,united_states,1
30,state_gov,hs_grad,9,married_civ_spouse,adm_clerical,husband,white,male,0,0,40,united_states,0
18,private,11th,7,never_married,handlers_cleaners,own_child,white,male,0,0,17,united_states,0
56,self_emp_not_inc,prof_school,15,married_civ_spouse,prof_specialty,husband,white,male,0,0,55,england,1
51,private,11th,7,divorced,machine_op_inspct,not_in_family,white,male,0,0,40,united_states,0
24,private,bachelors,13,never_married,prof_specialty,unmarried,black,male,0,0,20,united_states,0
39,federal_gov,hs_grad,9,never_married,handlers_cleaners,unmarried,black,male,0,0,40,united_states,0
49,self_emp_not_inc,hs_grad,9,married_civ_spouse,other_service,husband,white,male,0,0,40,united_states,0
22,unknown,hs_grad,9,never_married,unknown,own_child,white,male,0,0,40,united_states,0
42,state_gov,masters,14,never_married,prof_specialty,not_in_family,white,male,0,0,45,united_states,0
51,local_gov,masters,14,separated,prof_specialty,not_in_family,white,male,0,0,39,united_states,1
20,private,some_college,10,never_married,sales,own_child,white,female,594,0,24,united_states,0
49,private,10th,6,never_married,machine_op_inspct,not_in_family,black,female,0,0,40,united_states,0
31,private,prof_school,15,married_civ_spouse,prof_specialty,husband,white,male,0,0,50,united_states,1
41,private,some_college,10,never_married,sales,not_in_family,white,male,0,0,40,united_states,0
35,private,hs_grad,9,married_civ_spouse,exec_managerial,husband,white,male,0,0,60,united_states,1
35,private,assoc_voc,11,married_civ_spouse,craft_repair,husband,white,male,4386,0,42,united_states,1
46,private,masters,14,divorced,exec_managerial,unmarried,white,female,0,0,8,united_states,0
35,private,hs_grad,9,divorced,machine_op_inspct,unmarried,white,female,0,0,60,united_states,0
21,private,some_college,10,never_married,tech_support,own_child,white,male,0,0,20,united_states,0
45,private,12th,8,divorced,craft_repair,not_in_family,white,male,0,0,40,united_states,0
37,local_gov,assoc_acdm,12,married_civ_spouse,craft_repair,husband,white,male,0,0,40,united_states,1
45,self_emp_inc,assoc_acdm,12,divorced,exec_managerial,not_in_family,white,female,0,1590,40,united_states,0
18,private,10th,6,never_married,other_service,own_child,white,male,0,0,24,united_states,0
53,self_emp_not_inc,some_college,10,married_civ_spouse,prof_specialty,husband,white,male,0,0,45,united_states,1
24,local_gov,bachelors,13,never_married,prof_specialty,own_child,white,female,0,0,40,united_states,0
28,private,hs_grad,9,married_civ_spouse,other_service,husband,white,male,0,0,40,puerto_rico,0
50,private,hs_grad,9,married_civ_spouse,sales,husband,white,male,7688,0,56,united_states,1
38,private,hs_grad,9,divorced,adm_clerical,not_in_family,white,female,0,0,50,united_states,0
34,local_gov,hs_grad,9,divorced,craft_repair,unmarried,white,male,0,0,40,united_states,0
53,private,some_college,10,married_civ_spouse,transport_moving,husband,white,male,0,0,32,united_states,1
46,private,assoc_acdm,12,married_civ_spouse,sales,husband,white,male,15024,0,45,united_states,1
50,private,some_college,10,divorced,sales,unmarried,white,male,0,0,45,united_states,0
45,private,some_college,10,separated,other_service,unmarried,white,female,0,0,40,united_states,0
29,private,assoc_voc,11,never_married,sales,own_child,black,male,0,0,23,united_states,0
41,private,bachelors,13,married_civ_spouse,craft_repair,husband,white,male,99999,0,40,united_states,1
43,self_emp_not_inc,bachelors,13,married_civ_spouse,exec_managerial,husband,white,male,0,1977,50,united_states,1
29,private,some_college,10,married_civ_spouse,craft_repair,husband,white,male,0,0,56,united_states,0
25,private,some_college,10,never_married,handlers_cleaners,own_child,white,male,0,0,30,united_states,0
43,local_gov,assoc_voc,11,married_civ_spouse,protective_serv,husband,white,male,0,0,56,united_states,0
38,private,10th,6,married_spouse_absent,other_service,not_in_family,white,male,0,0,45,united_states,0
64,private,7th_8th,4,separated,priv_house_serv,not_in_family,other,female,0,0,35,mexico,0
37,private,bachelors,13,never_married,prof_specialty,own_child,amer_indian_eskimo,male,27828,0,40,united_states,1
48,private,hs_grad,9,married_civ_spouse,handlers_cleaners,husband,white,male,0,0,35,united_states,1
27,self_emp_not_inc,hs_grad,9,married_civ_spouse,prof_specialty,husband,white,male,0,0,50,united_states,1
45,private,bachelors,13,married_civ_spouse,sales,husband,white,male,0,0,40,united_states,0
41,private,masters,14,widowed,prof_specialty,not_in_family,white,female,10520,0,38,united_states,1
33,unknown,bachelors,13,married_civ_spouse,unknown,wife,white,female,3103,0,60,united_states,1
42,private,9th,5,divorced,other_service,unmarried,white,female,0,0,40,united_states,0
29,private,bachelors,13,never_married,sales,own_child,white,female,0,0,50,united_states,0
29,private,hs_grad,9,married_spouse_absent,transport_moving,not_in_family,black,male,0,0,49,haiti,0
71,self_emp_inc,bachelors,13,married_civ_spouse,prof_specialty,husband,white,male,0,0,30,united_states,0
29,federal_gov,10th,6,separated,exec_managerial,not_in_family,white,female,0,0,40,united_states,0
23,state_gov,bachelors,13,never_married,adm_clerical,not_in_family,white,male,0,0,16,united_states,0
28,private,bachelors,13,never_married,sales,own_child,white,male,0,0,2,united_states,0
55,private,bachelors,13,married_civ_spouse,prof_specialty,husband,asian_pac_islander,male,0,0,40,china,1
47,state_gov,bachelors,13,married_civ_spouse,prof_specialty,wife,white,female,0,0,40,united_states,0
33,private,hs_grad,9,separated,handlers_cleaners,unmarried,black,female,0,0,40,united_states,0
35,local_gov,12th,8,married_civ_spouse,farming_fishing,husband,white,male,0,0,40,united_states,0
42,self_emp_inc,bachelors,13,married_civ_spouse,adm_clerical,wife,white,female,0,0,45,united_states,1
33,private,hs_grad,9,married_spouse_absent,adm_clerical,unmarried,amer_indian_eskimo,male,0,0,40,united_states,0
30,private,masters,14,never_married,exec_managerial,not_in_family,white,male,0,0,40,united_states,0
19,unknown,hs_grad,9,never_married,unknown,own_child,white,male,0,0,25,united_states,0
46,self_emp_not_inc,some_college,10,married_civ_spouse,prof_specialty,husband,white,male,0,0,35,united_states,0
42,private,hs_grad,9,married_civ_spouse,transport_moving,husband,white,male,0,0,40,united_states,1
28,private,masters,14,never_married,exec_managerial,not_in_family,white,male,0,0,58,united_states,0
36,private,hs_grad,9,married_civ_spouse,adm_clerical,husband,white,male,0,0,40,united_states,1
27,private,hs_grad,9,never_married,tech_support,not_in_family,white,male,0,0,40,united_states,0
57,private,hs_grad,9,married_civ_spouse,adm_clerical,wife,black,female,0,0,38,united_states,1
50,private,hs_grad,9,divorced,priv_house_serv,unmarried,black,female,0,0,12,united_states,0
63,private,some_college,10,married_civ_spouse,exec_managerial,husband,white,male,0,1887,40,united_states,1
44,private,some_college,10,divorced,sales,unmarried,white,male,0,625,50,united_states,0
38,private,10th,6,married_civ_spouse,craft_repair,husband,white,male,0,0,40,united_states,1
30,self_emp_not_inc,some_college,10,never_married,sales,not_in_family,white,male,0,0,40,united_states,0
20,private,some_college,10,never_married,adm_clerical,own_child,black,female,0,0,25,united_states,0
44,self_emp_not_inc,prof_school,15,married_civ_spouse,prof_specialty,husband,white,male,0,0,50,united_states,1
26,private,some_college,10,never_married,transport_moving,not_in_family,white,male,2354,0,40,united_states,0
42,self_emp_not_inc,some_college,10,married_civ_spouse,farming_fishing,husband,white,male,0,0,70,united_states,0
45,state_gov,some_college,10,divorced,adm_clerical,not_in_family,white,female,0,0,45,united_states,0
37,private,1st_4th,2,married_civ_spouse,farming_fishing,husband,white,male,0,0,40,mexico,0
36,private,some_college,10,married_civ_spouse,craft_repair,husband,white,male,7298,0,40,united_states,1
19,private,9th,5,never_married,other_service,own_child,white,female,0,0,50,mexico,0
22,private,assoc_acdm,12,never_married,adm_clerical,not_in_family,asian_pac_islander,female,0,0,40,philippines,0
65,federal_gov,hs_grad,9,widowed,adm_clerical,not_in_family,white,female,0,0,40,united_states,0
52,unknown,10th,6,divorced,unknown,not_in_family,white,male,0,0,25,united_states,0
36,self_emp_not_inc,hs_grad,9,married_civ_spouse,sales,husband,white,male,0,0,30,united_states,0
28,private,assoc_voc,11,married_civ_spouse,craft_repair,husband,white,male,0,0,50,united_states,0
30,state_gov,bachelors,13,married_civ_spouse,exec_managerial,husband,white,male,0,0,40,united_states,1
47,private,some_college,10,married_civ_spouse,exec_managerial,husband,white,male,0,0,55,united_states,1
29,private,some_college,10,never_married,exec_managerial,not_in_family,white,female,0,0,40,united_states,0
30,private,bachelors,13,divorced,sales,own_child,white,female,0,0,40,united_states,0
52,private,masters,14,married_civ_spouse,exec_managerial,wife,white,female,15024,0,60,united_states,1
62,private,hs_grad,9,divorced,exec_managerial,unmarried,white,female,0,0,40,united_states,0
42,private,masters,14,married_civ_spouse,craft_repair,husband,white,male,0,0,55,united_states,1
17,private,11th,7,never_married,sales,other_relative,white,female,0,0,26,united_states,0
54,private,hs_grad,9,never_married,adm_clerical,not_in_family,white,female,0,0,40,united_states,0
41,private,hs_grad,9,never_married,machine_op_inspct,not_in_family,black,male,0,0,40,united_states,0
45,state_gov,masters,14,divorced,prof_specialty,not_in_family,white,female,0,0,45,united_states,0
37,state_gov,some_college,10,never_married,prof_specialty,unmarried,black,female,0,0,15,united_states,0
21,private,hs_grad,9,never_married,handlers_cleaners,not_in_family,asian_pac_islander,female,0,0,34,south,0
29,private,bachelors,13,divorced,tech_support,not_in_family,white,female,0,0,40,united_states,0
18,unknown,11th,7,never_married,unknown,own_child,white,female,0,0,20,united_states,0
62,private,hs_grad,9,married_civ_spouse,protective_serv,husband,black,male,0,0,40,united_states,0
19,private,some_college,10,never_married,craft_repair,own_child,white,female,0,0,20,united_states,0
62,private,7th_8th,4,widowed,machine_op_inspct,unmarried,white,female,0,0,35,united_states,0
58,local_gov,bachelors,13,divorced,prof_specialty,not_in_family,white,female,0,0,40,united_states,0
34,private,some_college,10,married_civ_spouse,adm_clerical,husband,white,male,0,0,50,united_states,0
62,private,11th,7,never_married,machine_op_inspct,other_relative,white,male,0,0,50,united_states,0
23,private,some_college,10,married_civ_spouse,adm_clerical,husband,white,male,0,0,12,united_states,0
37,private,bachelors,13,married_spouse_absent,exec_managerial,unmarried,white,male,4934,0,50,united_states,1
42,private,assoc_acdm,12,never_married,adm_clerical,not_in_family,white,male,0,0,46,united_states,0
21,private,11th,7,never_married,other_service,unmarried,white,male,0,0,40,united_states,0
41,private,bachelors,13,divorced,exec_managerial,unmarried,white,female,0,0,40,united_states,0
27,private,11th,7,never_married,handlers_cleaners,own_child,white,male,0,0,40,united_states,0
37,private,bachelors,13,married_civ_spouse,exec_managerial,husband,white,male,0,0,40,united_states,0
62,local_gov,7th_8th,4,married_civ_spouse,craft_repair,husband,white,male,0,0,40,united_states,0
29,private,some_college,10,never_married,other_service,not_in_family,white,female,0,0,40,united_states,0
33,private,masters,14,married_civ_spouse,exec_managerial,husband,white,male,0,1977,50,united_states,1
64,private,assoc_voc,11,divorced,tech_support,not_in_family,white,female,0,0,40,united_states,0
60,private,some_college,10,married_civ_spouse,craft_repair,husband,white,male,15024,0,48,united_states,1
47,private,11th,7,never_married,handlers_cleaners,own_child,white,male,0,0,40,united_states,0
45,state_gov,masters,14,married_civ_spouse,exec_managerial,husband,white,male,0,0,40,united_states,0
33,private,assoc_voc,11,married_civ_spouse,tech_support,husband,white,male,0,0,40,united_states,0
29,private,bachelors,13,married_civ_spouse,prof_specialty,husband,white,male,5178,0,45,united_states,1
57,private,7th_8th,4,married_civ_spouse,craft_repair,husband,white,male,3103,0,40,united_states,1
19,private,hs_grad,9,never_married,other_service,own_child,white,male,0,0,35,united_states,0
26,private,bachelors,13,never_married,prof_specialty,own_child,white,male,0,0,40,unknown,0
63,self_emp_inc,5th_6th,3,married_civ_spouse,sales,husband,white,male,0,0,25,united_states,0
42,private,assoc_acdm,12,divorced,prof_specialty,not_in_family,white,female,0,0,40,united_states,0
38,self_emp_not_inc,bachelors,13,married_civ_spouse,tech_support,husband,white,male,0,0,50,united_states,1
34,private,10th,6,never_married,farming_fishing,not_in_family,white,male,0,0,40,united_states,0
35,private,7th_8th,4,married_civ_spouse,craft_repair,husband,white,male,0,0,40,united_states,0
38,private,bachelors,13,married_civ_spouse,sales,wife,white,female,0,0,8,united_states,1
52,state_gov,some_college,10,married_civ_spouse,prof_specialty,husband,white,male,0,0,40,united_states,0
67,private,doctorate,16,divorced,exec_managerial,not_in_family,white,male,99999,0,60,united_states,1
26,private,masters,14,never_married,prof_specialty,not_in_family,white,female,0,2001,40,united_states,0
58,private,masters,14,married_civ_spouse,exec_managerial,husband,white,male,0,0,60,united_states,1
48,private,assoc_voc,11,married_civ_spouse,adm_clerical,husband,white,male,0,0,40,united_states,1
25,private,bachelors,13,never_married,prof_specialty,not_in_family,white,male,4865,0,48,united_states,0
25,private,some_college,10,never_married,handlers_cleaners,unmarried,white,male,0,0,50,united_states,0
18,private,hs_grad,9,never_married,handlers_cleaners,own_child,white,male,0,0,12,united_states,0
45,self_emp_not_inc,11th,7,married_civ_spouse,craft_repair,husband,white,male,0,0,50,united_states,0
68,self_emp_inc,bachelors,13,married_civ_spouse,sales,husband,white,male,0,0,40,united_states,1
37,private,some_college,10,never_married,exec_managerial,not_in_family,white,male,0,0,50,guatemala,0
21,private,some_college,10,never_married,exec_managerial,own_child,asian_pac_islander,male,0,0,15,united_states,0
49,private,some_college,10,married_civ_spouse,prof_specialty,husband,white,male,0,0,40,united_states,0
39,local_gov,masters,14,never_married,prof_specialty,not_in_family,white,female,0,0,50,united_states,0
41,private,doctorate,16,married_civ_spouse,exec_managerial,wife,white,female,0,1902,40,united_states,1
29,local_gov,some_college,10,married_civ_spouse,other_service,husband,white,male,0,0,40,united_states,0
29,unknown,9th,5,separated,unknown,own_child,white,female,0,0,40,united_states,0
54,local_gov,bachelors,13,married_civ_spouse,prof_specialty,husband,white,male,7688,0,40,united_states,1
32,self_emp_not_inc,bachelors,13,never_married,sales,not_in_family,white,male,0,0,45,unknown,1
18,private,11th,7,never_married,other_service,own_child,white,male,0,0,30,united_states,0
30,private,some_college,10,married_civ_spouse,adm_clerical,own_child,white,male,0,0,40,united_states,1
66,unknown,10th,6,married_civ_spouse,unknown,husband,white,male,0,0,15,united_states,1
23,local_gov,hs_grad,9,never_married,adm_clerical,own_child,white,female,0,0,40,united_states,0
36,private,hs_grad,9,married_civ_spouse,machine_op_inspct,husband,white,male,0,0,50,united_states,0
34,private,some_college,10,married_civ_spouse,prof_specialty,husband,white,male,0,0,45,united_states,0
26,local_gov,10th,6,never_married,handlers_cleaners,own_child,black,male,0,0,40,united_states,0
78,private,some_college,10,married_civ_spouse,craft_repair,husband,white,male,0,0,40,united_states,0
33,local_gov,some_college,10,married_civ_spouse,protective_serv,husband,white,male,0,0,50,united_states,1
44,unknown,11th,7,divorced,unknown,not_in_family,black,female,0,0,40,united_states,0
33,self_emp_not_inc,prof_school,15,married_civ_spouse,prof_specialty,husband,white,male,7688,0,50,united_states,1
28,private,masters,14,married_civ_spouse,sales,husband,white,male,0,0,60,united_states,1
55,private,9th,5,married_civ_spouse,handlers_cleaners,husband,black,male,0,0,4,united_states,0
30,private,assoc_voc,11,never_married,machine_op_inspct,not_in_family,white,male,0,0,45,united_states,0
45,private,hs_grad,9,married_spouse_absent,craft_repair,not_in_family,white,male,0,0,40,poland,0
17,private,11th,7,never_married,adm_clerical,own_child,white,female,0,0,7,united_states,0
40,private,11th,7,married_civ_spouse,machine_op_inspct,husband,white,male,0,0,40,puerto_rico,0
44,local_gov,masters,14,divorced,prof_specialty,not_in_family,white,female,0,0,50,united_states,1
56,private,hs_grad,9,married_civ_spouse,sales,husband,white,male,0,0,40,united_states,0
69,self_emp_inc,assoc_acdm,12,married_civ_spouse,sales,husband,white,male,0,0,40,united_states,1
41,private,1st_4th,2,married_civ_spouse,transport_moving,husband,white,male,0,0,40,mexico,0
47,local_gov,11th,7,divorced,other_service,not_in_family,black,male,0,0,40,united_states,0
33,private,11th,7,married_civ_spouse,transport_moving,husband,white,male,3464,0,40,mexico,0
25,state_gov,bachelors,13,never_married,prof_specialty,not_in_family,white,male,0,0,20,united_states,0
42,private,7th_8th,4,widowed,handlers_cleaners,not_in_family,white,female,0,0,35,united_states,0
65,unknown,bachelors,13,married_civ_spouse,unknown,husband,white,male,2653,0,30,united_states,0
24,private,assoc_voc,11,never_married,prof_specialty,own_child,white,female,0,0,40,united_states,0
48,federal_gov,bachelors,13,widowed,prof_specialty,unmarried,amer_indian_eskimo,female,0,0,40,united_states,0
82,self_emp_inc,7th_8th,4,widowed,exec_managerial,not_in_family,white,female,0,0,40,united_states,0
34,private,prof_school,15,never_married,prof_specialty,not_in_family,white,female,10520,0,40,united_states,1
65,private,some_college,10,married_civ_spouse,exec_managerial,husband,asian_pac_islander,male,20051,0,40,united_states,1
66,self_emp_not_inc,some_college,10,married_civ_spouse,transport_moving,husband,black,male,0,0,60,united_states,0
40,private,some_college,10,never_married,craft_repair,other_relative,amer_indian_eskimo,male,0,0,30,united_states,0
66,private,some_college,10,married_civ_spouse,sales,husband,white,male,0,0,40,unknown,0
37,private,5th_6th,3,married_civ_spouse,machine_op_inspct,husband,white,male,0,0,40,el_salvador,0
34,private,bachelors,13,married_civ_spouse,sales,husband,white,male,0,0,40,united_states,0
41,self_emp_not_inc,masters,14,widowed,prof_specialty,not_in_family,white,female,0,0,20,united_states,0
43,private,masters,14,married_civ_spouse,exec_managerial,wife,black,female,0,1977,50,united_states,1
20,private,hs_grad,9,never_married,transport_moving,not_in_family,white,male,0,0,45,canada,0
59,private,masters,14,married_civ_spouse,prof_specialty,wife,white,female,0,0,10,united_states,0
45,state_gov,assoc_voc,11,married_civ_spouse,prof_specialty,husband,white,male,0,0,40,united_states,1
28,private,hs_grad,9,married_civ_spouse,craft_repair,husband,white,male,0,0,48,united_states,0
43,private,bachelors,13,separated,adm_clerical,unmarried,white,female,0,0,35,united_states,0
18,private,some_college,10,never_married,other_service,own_child,black,female,0,0,15,haiti,0
34,unknown,hs_grad,9,divorced,unknown,not_in_family,white,male,0,0,40,united_states,0
55,self_emp_inc,doctorate,16,married_civ_spouse,prof_specialty,husband,white,male,0,2179,60,united_states,0
21,local_gov,hs_grad,9,never_married,other_service,own_child,white,male,0,0,40,united_states,0
45,private,assoc_acdm,12,never_married,exec_managerial,not_in_family,white,female,0,0,40,united_states,0
61,private,hs_grad,9,divorced,other_service,not_in_family,white,female,0,0,40,united_states,0
44,state_gov,masters,14,separated,prof_specialty,unmarried,white,female,0,0,40,united_states,0
45,private,hs_grad,9,married_civ_spouse,exec_managerial,wife,white,female,0,0,50,united_states,1
35,state_gov,bachelors,13,never_married,adm_clerical,not_in_family,white,female,4101,0,40,united_states,0
40,private,bachelors,13,married_civ_spouse,protective_serv,husband,black,male,0,0,40,united_states,1
28,self_emp_not_inc,masters,14,never_married,prof_specialty,not_in_family,white,male,0,0,40,united_states,0
33,self_emp_inc,some_college,10,never_married,exec_managerial,not_in_family,white,female,0,0,60,united_states,0
31,state_gov,assoc_voc,11,never_married,craft_repair,own_child,white,male,0,0,40,united_states,0
62,private,10th,6,divorced,sales,not_in_family,white,female,0,0,35,united_states,0
40,private,hs_grad,9,never_married,handlers_cleaners,not_in_family,white,male,0,0,40,united_states,0
61,private,hs_grad,9,divorced,adm_clerical,not_in_family,white,female,0,0,40,united_states,0
42,federal_gov,masters,14,married_civ_spouse,adm_clerical,wife,white,female,0,1902,40,united_states,1
19,unknown,some_college,10,never_married,unknown,own_child,asian_pac_islander,male,0,0,2,south,0
32,local_gov,bachelors,13,married_civ_spouse,prof_specialty,husband,white,male,0,0,45,united_states,0
34,private,hs_grad,9,married_civ_spouse,prof_specialty,husband,white,male,0,0,40,united_states,0
37,private,assoc_acdm,12,never_married,exec_managerial,not_in_family,white,female,0,0,50,united_states,1
30,private,bachelors,13,never_married,exec_managerial,not_in_family,white,male,8614,0,45,united_states,1
25,private,hs_grad,9,never_married,sales,not_in_family,white,female,0,0,35,united_states,0
47,self_emp_inc,bachelors,13,divorced,exec_managerial,unmarried,white,female,0,0,60,united_states,1
43,private,some_college,10,never_married,adm_clerical,unmarried,white,male,0,0,38,united_states,1
50,local_gov,masters,14,married_civ_spouse,prof_specialty,husband,white,male,0,0,36,united_states,1
42,federal_gov,assoc_acdm,12,separated,prof_specialty,unmarried,white,female,0,0,40,united_states,1
31,private,11th,7,never_married,craft_repair,not_in_family,white,male,0,0,30,united_states,0
43,private,hs_grad,9,married_civ_spouse,transport_moving,husband,white,male,0,0,30,united_states,0
37,private,hs_grad,9,never_married,other_service,other_relative,asian_pac_islander,female,0,0,17,united_states,0
58,private,bachelors,13,divorced,adm_clerical,not_in_family,white,male,3325,0,40,united_states,0
32,private,some_college,10,divorced,sales,not_in_family,white,female,0,0,38,united_states,0
35,private,masters,14,never_married,prof_specialty,not_in_family,white,female,0,0,38,united_states,1
40,self_emp_not_inc,some_college,10,married_civ_spouse,farming_fishing,husband,white,male,0,0,60,united_states,0
39,self_emp_not_inc,hs_grad,9,married_civ_spouse,other_service,husband,white,male,0,1573,45,united_states,0
51,private,masters,14,married_civ_spouse,sales,husband,white,male,0,0,55,united_states,1
27,private,some_college,10,divorced,sales,not_in_family,white,female,0,0,40,united_states,0
69,private,hs_grad,9,widowed,adm_clerical,not_in_family,white,female,0,1429,30,united_states,0
74,private,assoc_voc,11,widowed,priv_house_serv,not_in_family,white,female,0,0,40,united_states,0
36,private,assoc_acdm,12,married_civ_spouse,exec_managerial,husband,white,male,0,0,43,united_states,1
23,unknown,some_college,10,never_married,unknown,own_child,white,female,0,0,23,iran,0
48,local_gov,5th_6th,3,married_civ_spouse,transport_moving,husband,white,male,0,0,40,united_states,0
68,private,9th,5,married_civ_spouse,craft_repair,husband,white,male,1797,0,24,united_states,0
40,state_gov,prof_school,15,never_married,prof_specialty,own_child,white,female,0,0,40,united_states,0
23,private,9th,5,married_civ_spouse,machine_op_inspct,husband,white,male,0,0,40,united_states,0
48,private,hs_grad,9,divorced,exec_managerial,not_in_family,white,male,0,0,40,united_states,0
55,private,hs_grad,9,widowed,craft_repair,unmarried,white,male,0,0,51,united_states,0
22,state_gov,some_college,10,never_married,adm_clerical,not_in_family,white,female,0,0,17,united_states,0
49,private,hs_grad,9,married_civ_spouse,craft_repair,other_relative,white,male,0,0,40,nicaragua,0
51,private,hs_grad,9,widowed,sales,not_in_family,white,female,0,0,40,united_states,0
42,self_emp_inc,bachelors,13,married_civ_spouse,exec_managerial,husband,white,male,7688,0,40,united_states,1
67,local_gov,hs_grad,9,married_civ_spouse,prof_specialty,husband,white,male,0,0,24,united_states,0
27,unknown,bachelors,13,never_married,unknown,not_in_family,black,male,0,0,45,united_states,0
59,self_emp_not_inc,masters,14,married_civ_spouse,transport_moving,husband,white,male,0,0,15,united_states,0
66,private,hs_grad,9,widowed,priv_house_serv,unmarried,white,female,0,0,25,united_states,0
28,private,assoc_voc,11,never_married,exec_managerial,not_in_family,white,male,0,0,60,united_states,1
33,self_emp_not_inc,some_college,10,married_civ_spouse,farming_fishing,husband,white,male,0,0,50,united_states,0
44,local_gov,bachelors,13,never_married,prof_specialty,not_in_family,white,male,0,0,55,united_states,0
39,private,masters,14,married_civ_spouse,prof_specialty,husband,black,male,0,0,45,united_states,1
39,local_gov,bachelors,13,married_civ_spouse,craft_repair,husband,white,male,0,0,42,united_states,0
46,private,hs_grad,9,divorced,exec_managerial,unmarried,white,female,0,0,38,united_states,1
19,private,preschool,1,never_married,farming_fishing,not_in_family,white,male,0,0,36,mexico,0
44,self_emp_not_inc,some_college,10,married_civ_spouse,craft_repair,husband,white,male,0,0,50,united_states,0
24,private,hs_grad,9,never_married,sales,own_child,white,male,0,2205,40,united_states,0
48,private,hs_grad,9,never_married,other_service,own_child,black,female,0,0,42,united_states,0
27,private,hs_grad,9,married_civ_spouse,handlers_cleaners,husband,white,male,3137,0,50,united_states,0
44,private,some_college,10,divorced,prof_specialty,own_child,white,male,3325,0,35,united_states,0
30,private,hs_grad,9,never_married,adm_clerical,not_in_family,white,female,0,0,35,ireland,0
49,private,masters,14,married_civ_spouse,protective_serv,husband,white,male,15024,0,78,united_states,1
37,self_emp_not_inc,preschool,1,married_civ_spouse,sales,husband,white,male,0,0,30,mexico,0
24,private,bachelors,13,never_married,exec_managerial,other_relative,white,female,0,0,60,united_states,1
25,private,assoc_acdm,12,never_married,exec_managerial,not_in_family,white,male,0,0,45,united_states,0
29,private,some_college,10,divorced,machine_op_inspct,not_in_family,black,male,0,0,40,united_states,0
35,local_gov,assoc_acdm,12,married_civ_spouse,tech_support,husband,white,male,0,0,40,united_states,0
47,local_gov,some_college,10,married_civ_spouse,protective_serv,husband,white,male,0,0,48,united_states,1
27,private,hs_grad,9,married_civ_spouse,farming_fishing,husband,white,male,0,0,40,united_states,1
32,private,hs_grad,9,never_married,adm_clerical,unmarried,white,female,0,0,40,united_states,0
55,self_emp_not_inc,7th_8th,4,married_civ_spouse,sales,husband,white,male,0,0,80,united_states,0
41,private,10th,6,married_civ_spouse,transport_moving,husband,white,male,0,0,70,united_states,0
49,self_emp_not_inc,doctorate,16,divorced,prof_specialty,unmarried,white,male,0,0,63,canada,1
62,private,bachelors,13,married_civ_spouse,sales,husband,white,male,2829,0,28,united_states,0
44,private,hs_grad,9,married_civ_spouse,craft_repair,husband,white,male,0,0,72,united_states,0
69,self_emp_not_inc,bachelors,13,married_civ_spouse,exec_managerial,husband,white,male,0,1258,40,united_states,0
22,private,some_college,10,never_married,adm_clerical,own_child,asian_pac_islander,female,0,0,40,philippines,0
36,private,hs_grad,9,married_civ_spouse,craft_repair,husband,white,male,0,0,25,united_states,0
58,private,hs_grad,9,married_civ_spouse,sales,husband,white,male,3464,0,60,united_states,0
27,private,some_college,10,divorced,sales,unmarried,white,female,0,0,35,united_states,0
19,unknown,some_college,10,never_married,unknown,own_child,white,male,0,0,28,united_states,0
35,private,hs_grad,9,never_married,craft_repair,other_relative,other,male,0,0,40,puerto_rico,0
58,private,bachelors,13,married_civ_spouse,sales,husband,white,male,0,0,40,united_states,1
18,private,some_college,10,never_married,adm_clerical,own_child,white,female,0,0,20,united_states,0
48,self_emp_not_inc,assoc_voc,11,divorced,tech_support,other_relative,black,female,0,0,10,united_states,0
22,private,10th,6,never_married,machine_op_inspct,not_in_family,white,male,0,0,40,mexico,0
47,self_emp_not_inc,bachelors,13,married_civ_spouse,sales,husband,white,male,0,0,60,united_states,0
23,private,5th_6th,3,never_married,handlers_cleaners,unmarried,white,male,0,0,40,mexico,0
40,private,assoc_voc,11,never_married,prof_specialty,own_child,white,female,0,0,36,united_states,0
35,private,assoc_voc,11,married_civ_spouse,adm_clerical,wife,white,female,0,0,40,germany,0
27,private,hs_grad,9,never_married,machine_op_inspct,unmarried,black,female,0,0,35,united_states,0
58,private,masters,14,married_civ_spouse,exec_managerial,husband,white,male,0,0,50,united_states,1
40,state_gov,bachelors,13,divorced,adm_clerical,unmarried,black,female,0,0,40,united_states,0
29,private,hs_grad,9,separated,priv_house_serv,unmarried,black,female,0,0,55,united_states,0
28,state_gov,assoc_voc,11,never_married,exec_managerial,not_in_family,black,female,0,0,40,germany,0
35,private,some_college,10,never_married,adm_clerical,not_in_family,white,male,0,0,40,united_states,0
18,private,12th,8,never_married,machine_op_inspct,own_child,black,female,0,0,40,united_states,0
25,private,some_college,10,never_married,sales,other_relative,white,male,0,0,40,united_states,0
65,private,hs_grad,9,widowed,adm_clerical,not_in_family,white,female,0,0,22,united_states,0
19,private,11th,7,never_married,adm_clerical,own_child,white,female,594,0,15,united_states,0
